rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,linedress,linedressed,problems,smooth,distraction,strategies,easier,similar,comments,partid,age
,,html-keyboard-response,1165690,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
971.2999999523164,,shortestpath_phase,1166664,GW/basket.jpg,,,,50.0,GW/gong.jpg,GW/barrel.jpg,1.0,0.6470588235294118,,,,GW/barrel.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1167672,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
1124.7000000476835,,shortestpath_phase,1168799,GW/jukebox.jpg,,,,49.0,GW/gong.jpg,GW/wheelchair.jpg,0.0,0.6285714285714286,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1169807,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
999.899999976158,,shortestpath_phase,1170810,GW/gong.jpg,,,,50.0,GW/dustpan.jpg,GW/barrel.jpg,1.0,0.6388888888888888,,,,GW/barrel.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1171818,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
913.0,,shortestpath_phase,1172734,GW/wheelchair.jpg,,,,50.0,GW/basket.jpg,GW/gong.jpg,0.0,0.6216216216216216,,,,GW/basket.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1173745,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
400.8000000715256,,shortestpath_phase,1174148,GW/globe.jpg,,,,49.0,GW/soldier.jpg,GW/basket.jpg,1.0,0.631578947368421,,,,GW/soldier.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1175157,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
802.8999999761581,,shortestpath_phase,1175963,GW/barrel.jpg,,,,50.0,GW/dustpan.jpg,GW/wheelchair.jpg,1.0,0.6410256410256411,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1176966,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
848.7999999523163,,shortestpath_phase,1177817,GW/dustpan.jpg,,,,49.0,GW/soldier.jpg,GW/teeth.jpg,0.0,0.625,,,,GW/teeth.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1178824,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
1372.1999999284744,,shortestpath_phase,1180198,GW/soldier.jpg,,,,49.0,GW/snail.jpg,GW/camera.jpg,1.0,0.6341463414634146,,,,GW/snail.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1181212,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
791.3999999761581,,shortestpath_phase,1182006,GW/gong.jpg,,,,49.0,GW/barrel.jpg,GW/camera.jpg,1.0,0.6428571428571429,,,,GW/barrel.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1183022,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
850.2999999523163,,shortestpath_phase,1183875,GW/soldier.jpg,,,,49.0,GW/wheelchair.jpg,GW/jukebox.jpg,1.0,0.6511627906976745,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1184881,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
813.6000000238419,,shortestpath_phase,1185697,GW/dustpan.jpg,,,,49.0,GW/snail.jpg,GW/gong.jpg,1.0,0.6590909090909091,,,,GW/snail.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1186715,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
894.1999999284744,,shortestpath_phase,1187611,GW/gong.jpg,,,,49.0,GW/dustpan.jpg,GW/basket.jpg,0.0,0.6444444444444445,,,,GW/basket.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1188627,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
1120.399999976158,,shortestpath_phase,1189750,GW/dustpan.jpg,,,,49.0,GW/barrel.jpg,GW/globe.jpg,1.0,0.6521739130434783,,,,GW/barrel.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1190758,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
1048.5,,shortestpath_phase,1191809,GW/gong.jpg,,,,49.0,GW/dustpan.jpg,GW/hat.jpg,0.0,0.6382978723404256,,,,GW/hat.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1192829,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
1196.2000000476835,,shortestpath_phase,1194027,GW/dustpan.jpg,,,,50.0,GW/jukebox.jpg,GW/barrel.jpg,0.0,0.625,,,,GW/jukebox.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1195032,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
1512.5,,shortestpath_phase,1196547,GW/soldier.jpg,,,,49.0,GW/hat.jpg,GW/camera.jpg,1.0,0.6326530612244898,,,,GW/hat.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1197559,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
791.0999999046326,,shortestpath_phase,1198353,GW/jukebox.jpg,,,,50.0,GW/globe.jpg,GW/barrel.jpg,1.0,0.64,,,,GW/barrel.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1199361,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
570.6000000238419,,shortestpath_phase,1199934,GW/camera.jpg,,,,49.0,GW/gong.jpg,GW/globe.jpg,0.0,0.6274509803921569,,,,GW/globe.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1200947,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
603.4000000953674,,shortestpath_phase,1201553,GW/jukebox.jpg,,,,50.0,GW/gong.jpg,GW/snail.jpg,1.0,0.6346153846153846,,,,GW/snail.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1202560,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
420.1999999284744,,shortestpath_phase,1202982,GW/barrel.jpg,,,,50.0,GW/gong.jpg,GW/dustpan.jpg,0.0,0.6226415094339622,,,,GW/gong.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1203991,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
96.39999997615814,,shortestpath_phase,1204090,GW/paint.jpg,,,,49.0,GW/dustpan.jpg,GW/jukebox.jpg,0.0,0.6111111111111112,,,,GW/jukebox.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1205094,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
566.5,,shortestpath_phase,1205663,GW/gong.jpg,,,,50.0,GW/basket.jpg,GW/snail.jpg,1.0,0.6181818181818182,,,,GW/snail.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1206678,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
98.10000002384186,,shortestpath_phase,1206779,GW/camera.jpg,,,,49.0,GW/wheelchair.jpg,GW/teeth.jpg,0.0,0.6071428571428571,,,,GW/teeth.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1207797,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
338.5,,shortestpath_phase,1208137,GW/gong.jpg,,,,49.0,GW/basket.jpg,GW/camera.jpg,1.0,0.6140350877192983,,,,GW/basket.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1209146,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
326.7999999523163,,shortestpath_phase,1209475,GW/camera.jpg,,,,49.0,GW/paint.jpg,GW/gong.jpg,1.0,0.6206896551724138,,,,GW/paint.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1210484,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
532.1999999284744,,shortestpath_phase,1211018,GW/jukebox.jpg,,,,49.0,GW/soldier.jpg,GW/gong.jpg,1.0,0.6271186440677966,,,,GW/soldier.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1212024,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
576.5,,shortestpath_phase,1212603,GW/gong.jpg,,,,50.0,GW/paint.jpg,GW/teeth.jpg,0.0,0.6166666666666667,,,,GW/paint.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1213610,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
651.1000000238419,,shortestpath_phase,1214264,GW/dustpan.jpg,,,,50.0,GW/snail.jpg,GW/globe.jpg,0.0,0.6065573770491803,,,,GW/snail.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1215280,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
14.299999952316284,,shortestpath_phase,1215297,GW/globe.jpg,,,,49.0,GW/camera.jpg,GW/dustpan.jpg,1.0,0.6129032258064516,,,,GW/camera.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1216311,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
468.2999999523163,,shortestpath_phase,1216782,GW/dustpan.jpg,,,,50.0,GW/gong.jpg,GW/soldier.jpg,1.0,0.6190476190476191,,,,GW/soldier.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1217792,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
299.0,,shortestpath_phase,1218094,GW/globe.jpg,,,,49.0,GW/basket.jpg,GW/gong.jpg,0.0,0.609375,,,,GW/gong.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1219097,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
179.5,,shortestpath_phase,1219279,GW/dustpan.jpg,,,,50.0,GW/jukebox.jpg,GW/globe.jpg,0.0,0.6,,,,GW/jukebox.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1220283,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
516.6000000238419,,shortestpath_phase,1220802,GW/globe.jpg,,,,49.0,GW/teeth.jpg,GW/basket.jpg,1.0,0.6060606060606061,,,,GW/teeth.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1221813,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
128.39999997615814,,shortestpath_phase,1221944,GW/jukebox.jpg,,,,50.0,GW/wheelchair.jpg,GW/gong.jpg,0.0,0.5970149253731343,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1222951,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
622.8000000715256,,shortestpath_phase,1223576,GW/camera.jpg,,,,50.0,GW/teeth.jpg,GW/gong.jpg,0.0,0.5882352941176471,,,,GW/teeth.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1224588,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
373.60000002384186,,shortestpath_phase,1224964,GW/globe.jpg,,,,50.0,GW/wheelchair.jpg,GW/basket.jpg,0.0,0.5797101449275363,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1225975,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
327.5,,shortestpath_phase,1226305,GW/gong.jpg,,,,50.0,GW/jukebox.jpg,GW/dustpan.jpg,0.0,0.5714285714285714,,,,GW/jukebox.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1227322,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
356.2000000476837,,shortestpath_phase,1227681,GW/globe.jpg,,,,49.0,GW/snail.jpg,GW/camera.jpg,1.0,0.5774647887323944,,,,GW/snail.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1228692,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
317.39999997615814,,shortestpath_phase,1229012,GW/gong.jpg,,,,50.0,GW/paint.jpg,GW/camera.jpg,0.0,0.5694444444444444,,,,GW/paint.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1230022,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
184.20000004768372,,shortestpath_phase,1230209,GW/camera.jpg,,,,49.0,GW/gong.jpg,GW/basket.jpg,0.0,0.5616438356164384,,,,GW/basket.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1231218,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
213.09999990463257,,shortestpath_phase,1231432,GW/paint.jpg,,,,50.0,GW/dustpan.jpg,GW/globe.jpg,1.0,0.5675675675675675,,,,GW/globe.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1232442,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
330.7000000476837,,shortestpath_phase,1232775,GW/dustpan.jpg,,,,49.0,GW/globe.jpg,GW/soldier.jpg,0.0,0.56,,,,GW/soldier.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1233792,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
315.39999997615814,,shortestpath_phase,1234110,GW/paint.jpg,,,,50.0,GW/globe.jpg,GW/snail.jpg,1.0,0.5657894736842105,,,,GW/snail.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1235125,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
502.1999999284744,,shortestpath_phase,1235630,GW/dustpan.jpg,,,,49.0,GW/barrel.jpg,GW/teeth.jpg,0.0,0.5584415584415584,,,,GW/teeth.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1236635,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
565.3999999761581,,shortestpath_phase,1237203,GW/soldier.jpg,,,,49.0,GW/jukebox.jpg,GW/dustpan.jpg,1.0,0.5641025641025641,,,,GW/jukebox.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1238210,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
913.2000000476836,,shortestpath_phase,1239125,GW/barrel.jpg,,,,49.0,GW/basket.jpg,GW/dustpan.jpg,1.0,0.569620253164557,,,,GW/basket.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1240134,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
373.5,,shortestpath_phase,1240510,GW/globe.jpg,,,,49.0,GW/dustpan.jpg,GW/soldier.jpg,0.0,0.5625,,,,GW/soldier.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1241515,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
1249.899999976158,,shortestpath_phase,1242768,GW/gong.jpg,,,,49.0,GW/dustpan.jpg,GW/teeth.jpg,0.0,0.5555555555555556,,,,GW/teeth.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1243779,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,shortestpath_phase,1251286,GW/camera.jpg,,,,,GW/basket.jpg,GW/dustpan.jpg,0.0,0.5487804878048781,,,,GW/basket.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1252292,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
2325.0,,shortestpath_phase,1254620,GW/dustpan.jpg,,,,49.0,GW/jukebox.jpg,GW/paint.jpg,1.0,0.5542168674698795,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1255633,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
535.8999999761581,,shortestpath_phase,1256171,GW/paint.jpg,,,,50.0,GW/snail.jpg,GW/jukebox.jpg,0.0,0.5476190476190477,,,,GW/snail.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1257186,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
651.0,,shortestpath_phase,1257840,GW/soldier.jpg,,,,49.0,GW/camera.jpg,GW/teeth.jpg,0.0,0.5411764705882353,,,,GW/teeth.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1258852,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
370.39999997615814,,shortestpath_phase,1259225,GW/paint.jpg,,,,50.0,GW/hat.jpg,GW/camera.jpg,0.0,0.5348837209302325,,,,GW/hat.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1260230,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
332.39999997615814,,shortestpath_phase,1260564,GW/dustpan.jpg,,,,50.0,GW/snail.jpg,GW/soldier.jpg,0.0,0.5287356321839081,,,,GW/snail.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1261584,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
295.2000000476837,,shortestpath_phase,1261881,GW/basket.jpg,,,,50.0,GW/paint.jpg,GW/gong.jpg,0.0,0.5227272727272727,,,,GW/paint.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1262890,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
253.60000002384183,,shortestpath_phase,1263146,GW/soldier.jpg,,,,50.0,GW/basket.jpg,GW/snail.jpg,1.0,0.5280898876404494,,,,GW/snail.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1264157,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
270.3000000715256,,shortestpath_phase,1264429,GW/jukebox.jpg,,,,50.0,GW/dustpan.jpg,GW/soldier.jpg,0.0,0.5222222222222223,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1265443,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
200.0,,shortestpath_phase,1265646,GW/camera.jpg,,,,49.0,GW/soldier.jpg,GW/wheelchair.jpg,0.0,0.5164835164835165,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1266651,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
199.59999990463257,,shortestpath_phase,1266853,GW/basket.jpg,,,,50.0,GW/barrel.jpg,GW/paint.jpg,1.0,0.5217391304347826,,,,GW/paint.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1267865,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
130.39999997615814,,shortestpath_phase,1267998,GW/dustpan.jpg,,,,49.0,GW/jukebox.jpg,GW/gong.jpg,1.0,0.5268817204301075,,,,GW/jukebox.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1269006,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
145.39999997615814,,shortestpath_phase,1269152,GW/soldier.jpg,,,,50.0,GW/basket.jpg,GW/camera.jpg,0.0,0.5212765957446809,,,,GW/basket.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1270158,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
96.20000004768372,,shortestpath_phase,1270256,GW/jukebox.jpg,,,,49.0,GW/dustpan.jpg,GW/gong.jpg,1.0,0.5263157894736842,,,,GW/dustpan.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1271268,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
183.60000002384183,,shortestpath_phase,1271454,GW/globe.jpg,,,,50.0,GW/dustpan.jpg,GW/teeth.jpg,1.0,0.53125,,,,GW/teeth.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1272466,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
67.20000004768372,,shortestpath_phase,1272536,GW/camera.jpg,,,,49.0,GW/hat.jpg,GW/gong.jpg,1.0,0.5360824742268041,,,,GW/hat.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1273554,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
149.10000002384186,,shortestpath_phase,1273706,GW/globe.jpg,,,,50.0,GW/jukebox.jpg,GW/dustpan.jpg,0.0,0.5306122448979592,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1274718,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
227.5,,shortestpath_phase,1274948,GW/barrel.jpg,,,,49.0,GW/dustpan.jpg,GW/teeth.jpg,0.0,0.5252525252525253,,,,GW/teeth.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
,,html-keyboard-response,1275963,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f24d9d37225c87ef8b09c4,young
