rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,Unnamed: 40,Unnamed: 41,city_type,detectfocus,partid,age
2247.1,,shortestpath_phase,2000492,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.769230769,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2001503,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2588.3,,shortestpath_phase,2004177,../static/images/US_Cities_List/nat_peoria.png,,,,,49.0,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_hanover.png,1.0,0.785714286,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2005194,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2748.3,,shortestpath_phase,2008030,../static/images/US_Cities_List/mm_hotsprings.png,,,,,49.0,../static/images/US_Cities_List/nat_hanover.png,../static/images/US_Cities_List/mm_huntsville.png,0.0,0.733333333,,,,../static/images/US_Cities_List/mm_huntsville.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2009045,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
3394.9,,shortestpath_phase,2012532,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,49.0,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_shreveport.png,1.0,0.75,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2013556,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2501.2,,shortestpath_phase,2016139,../static/images/US_Cities_List/nat_hanover.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.705882353,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2017154,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
3344.7,,shortestpath_phase,2020608,../static/images/US_Cities_List/nat_peoria.png,,,,,50.0,../static/images/US_Cities_List/nat_hanover.png,../static/images/US_Cities_List/mm_huntsville.png,1.0,0.722222222,,,,../static/images/US_Cities_List/mm_huntsville.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2021619,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2852.5,,shortestpath_phase,2024578,../static/images/US_Cities_List/mm_cornwall.png,,,,,50.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_hotsprings.png,1.0,0.736842105,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2025592,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
3058.5,,shortestpath_phase,2028761,../static/images/US_Cities_List/mm_huntsville.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_newhope.png,0.0,0.7,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2029778,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
4634.7,,shortestpath_phase,2034518,../static/images/US_Cities_List/mm_leesburg.png,,,,,49.0,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.666666667,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2035532,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2167.5,,shortestpath_phase,2037829,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,50.0,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_newhope.png,1.0,0.681818182,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2038839,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2126.8,,shortestpath_phase,2041088,../static/images/US_Cities_List/mm_cornwall.png,,,,,49.0,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_racine.png,1.0,0.695652174,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2042101,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1531.3,,shortestpath_phase,2043756,../static/images/US_Cities_List/nat_shreveport.png,,,,,50.0,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.666666667,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2044775,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2210.8,,shortestpath_phase,2047109,../static/images/US_Cities_List/nat_peoria.png,,,,,50.0,../static/images/US_Cities_List/mm_hotsprings.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.64,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2048119,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2737.4,,shortestpath_phase,2050973,../static/images/US_Cities_List/nat_shreveport.png,,,,,50.0,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.615384615,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2051985,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2658.6,,shortestpath_phase,2054724,../static/images/US_Cities_List/nat_hanover.png,,,,,50.0,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_shreveport.png,0.0,0.592592593,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2055737,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2661.4,,shortestpath_phase,2058479,../static/images/US_Cities_List/mm_newhope.png,,,,,50.0,../static/images/US_Cities_List/nat_hanover.png,../static/images/US_Cities_List/nat_boulder.png,1.0,0.607142857,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2059494,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2654.6,,shortestpath_phase,2062252,../static/images/US_Cities_List/nat_hanover.png,,,,,49.0,../static/images/US_Cities_List/mm_hotsprings.png,../static/images/US_Cities_List/nat_peoria.png,1.0,0.620689655,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2063264,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2177.6,,shortestpath_phase,2065515,../static/images/US_Cities_List/mm_cornwall.png,,,,,49.0,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_peoria.png,0.0,0.6,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2066532,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2145.6,,shortestpath_phase,2068764,../static/images/US_Cities_List/nat_racine.png,,,,,49.0,../static/images/US_Cities_List/nat_hanover.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0.0,0.580645161,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2069775,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2611.4,,shortestpath_phase,2072510,../static/images/US_Cities_List/mm_cornwall.png,,,,,49.0,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.5625,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2073520,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1257.6,,shortestpath_phase,2074898,../static/images/US_Cities_List/mm_newhope.png,,,,,50.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.545454545,,,,../static/images/US_Cities_List/nat_shreveport.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2075910,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2143.1,,shortestpath_phase,2078178,../static/images/US_Cities_List/nat_hanover.png,,,,,49.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.529411765,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2079196,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2078.5,,shortestpath_phase,2081401,../static/images/US_Cities_List/nat_racine.png,,,,,50.0,../static/images/US_Cities_List/mm_hotsprings.png,../static/images/US_Cities_List/mm_leesburg.png,0.0,0.514285714,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2082419,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2033.2,,shortestpath_phase,2084571,../static/images/US_Cities_List/nat_hanover.png,,,,,50.0,../static/images/US_Cities_List/mm_carmel.png,../static/images/US_Cities_List/mm_newhope.png,0.0,0.5,,,,../static/images/US_Cities_List/mm_carmel.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2085585,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2157.8,,shortestpath_phase,2087826,../static/images/US_Cities_List/mm_cornwall.png,,,,,50.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/mm_huntsville.png,1.0,0.513513514,,,,../static/images/US_Cities_List/mm_huntsville.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2088840,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1556.0,,shortestpath_phase,2090504,../static/images/US_Cities_List/mm_carmel.png,,,,,50.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/nat_peoria.png,1.0,0.526315789,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2091516,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1088.4,,shortestpath_phase,2092711,../static/images/US_Cities_List/nat_hanover.png,,,,,49.0,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_shreveport.png,1.0,0.538461538,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2093726,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2318.9,,shortestpath_phase,2096165,../static/images/US_Cities_List/mm_cornwall.png,,,,,50.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_shreveport.png,0.0,0.525,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2097187,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2001.1,,shortestpath_phase,2099224,../static/images/US_Cities_List/nat_shreveport.png,,,,,49.0,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_huntsville.png,0.0,0.512195122,,,,../static/images/US_Cities_List/mm_huntsville.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2100235,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2356.2,,shortestpath_phase,2102687,../static/images/US_Cities_List/nat_racine.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_gatlinburg.png,1.0,0.523809524,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2103706,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1262.8,,shortestpath_phase,2105079,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,50.0,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_hotsprings.png,1.0,0.534883721,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2106093,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1888.4,,shortestpath_phase,2108075,../static/images/US_Cities_List/nat_racine.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_gatlinburg.png,1.0,0.545454545,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2109089,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1214.9,,shortestpath_phase,2110398,../static/images/US_Cities_List/mm_cornwall.png,,,,,50.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/mm_leesburg.png,1.0,0.555555556,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2111413,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1374.9,,shortestpath_phase,2112887,../static/images/US_Cities_List/nat_hanover.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.543478261,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2113899,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
968.0,,shortestpath_phase,2114990,../static/images/US_Cities_List/mm_cornwall.png,,,,,49.0,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_huntsville.png,0.0,0.531914894,,,,../static/images/US_Cities_List/mm_huntsville.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2116012,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
956.0,,shortestpath_phase,2117093,../static/images/US_Cities_List/nat_hanover.png,,,,,50.0,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_shreveport.png,0.0,0.520833333,,,,../static/images/US_Cities_List/nat_racine.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2118104,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2115.8,,shortestpath_phase,2120337,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,50.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/nat_peoria.png,1.0,0.530612245,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2121356,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1709.6,,shortestpath_phase,2123175,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,50.0,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_shreveport.png,0.0,0.52,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2124193,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2276.4,,shortestpath_phase,2126567,../static/images/US_Cities_List/nat_racine.png,,,,,50.0,../static/images/US_Cities_List/mm_huntsville.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.509803922,,,,../static/images/US_Cities_List/mm_huntsville.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2127581,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1272.6,,shortestpath_phase,2128978,../static/images/US_Cities_List/mm_cornwall.png,,,,,50.0,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_hotsprings.png,0.0,0.5,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2129993,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1657.9,,shortestpath_phase,2131736,../static/images/US_Cities_List/nat_racine.png,,,,,49.0,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_hotsprings.png,0.0,0.490566038,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2132743,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2184.5,,shortestpath_phase,2135033,../static/images/US_Cities_List/nat_hanover.png,,,,,49.0,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.481481481,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2136051,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2226.2,,shortestpath_phase,2138372,../static/images/US_Cities_List/nat_shreveport.png,,,,,49.0,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_hanover.png,1.0,0.490909091,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2139382,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1904.1,,shortestpath_phase,2141382,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_carmel.png,0.0,0.482142857,,,,../static/images/US_Cities_List/mm_carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2142403,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1643.4,,shortestpath_phase,2144145,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_hanover.png,0.0,0.473684211,,,,../static/images/US_Cities_List/nat_hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2145164,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1073.3,,shortestpath_phase,2146342,../static/images/US_Cities_List/nat_shreveport.png,,,,,50.0,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.465517241,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2147354,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2349.7,,shortestpath_phase,2149823,../static/images/US_Cities_List/mm_cornwall.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_leesburg.png,0.0,0.457627119,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2150840,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
2032.5,,shortestpath_phase,2152971,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,49.0,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_gatlinburg.png,0.0,0.45,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2153993,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1723.7,,shortestpath_phase,2155834,../static/images/US_Cities_List/nat_hanover.png,,,,,49.0,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_racine.png,1.0,0.459016393,,,,../static/images/US_Cities_List/mm_leesburg.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
,,html-keyboard-response,2156859,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
1370.7,,shortestpath_phase,2158271,../static/images/US_Cities_List/nat_shreveport.png,,,,,50.0,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.451612903,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,67e1ab7aba45c5e515df8a71,young
