rt,trial_type,stimulus,key_press,stimulus_left,stimulus_right,accuracy,stimulus_correct,condition,specific_pairs,partid,age
234.10000002384183,shortestpath_phase,GW/paint.jpg,50.0,GW/teeth.jpg,GW/jukebox.jpg,0.0,GW/teeth.jpg,One Edge Diff,Two Edge Three Edge,67f24d9d37225c87ef8b09c4,young
208.10000002384183,shortestpath_phase,GW/basket.jpg,50.0,GW/soldier.jpg,GW/hat.jpg,1.0,GW/hat.jpg,Two Edge Diff,Two Edge Four Edge,67f24d9d37225c87ef8b09c4,young
190.39999997615817,shortestpath_phase,GW/dustpan.jpg,50.0,GW/snail.jpg,GW/jukebox.jpg,1.0,GW/jukebox.jpg,Two Edge Diff,Two Edge Four Edge,67f24d9d37225c87ef8b09c4,young
308.60000002384186,shortestpath_phase,GW/basket.jpg,50.0,GW/globe.jpg,GW/soldier.jpg,1.0,GW/soldier.jpg,One Edge Diff,Four Edge Five Edge,67f24d9d37225c87ef8b09c4,young
451.0,shortestpath_phase,GW/gong.jpg,50.0,GW/teeth.jpg,GW/camera.jpg,0.0,GW/teeth.jpg,Two Edge Diff,Four Edge Six Edge,67f24d9d37225c87ef8b09c4,young
389.8000000715256,shortestpath_phase,GW/hat.jpg,50.0,GW/wheelchair.jpg,GW/soldier.jpg,0.0,GW/wheelchair.jpg,One Edge Diff,Two Edge Three Edge,67f24d9d37225c87ef8b09c4,young
398.89999997615814,shortestpath_phase,GW/camera.jpg,50.0,GW/soldier.jpg,GW/gong.jpg,0.0,GW/soldier.jpg,One Edge Diff,Five Edge Six Edge,67f24d9d37225c87ef8b09c4,young
218.29999995231628,shortestpath_phase,GW/gong.jpg,50.0,GW/jukebox.jpg,GW/paint.jpg,1.0,GW/paint.jpg,Three Edge Diff,Two Edge Five Edge,67f24d9d37225c87ef8b09c4,young
195.5,shortestpath_phase,GW/camera.jpg,50.0,GW/hat.jpg,GW/soldier.jpg,0.0,GW/hat.jpg,Three Edge Diff,Two Edge Five Edge,67f24d9d37225c87ef8b09c4,young
298.89999997615814,shortestpath_phase,GW/dustpan.jpg,49.0,GW/gong.jpg,GW/barrel.jpg,0.0,GW/barrel.jpg,One Edge Diff,Five Edge Six Edge,67f24d9d37225c87ef8b09c4,young
129.20000004768372,shortestpath_phase,GW/paint.jpg,50.0,GW/snail.jpg,GW/camera.jpg,0.0,GW/snail.jpg,Two Edge Diff,Two Edge Four Edge,67f24d9d37225c87ef8b09c4,young
280.3000000715256,shortestpath_phase,GW/basket.jpg,50.0,GW/hat.jpg,GW/gong.jpg,0.0,GW/hat.jpg,Three Edge Diff,Three Edge Six Edge,67f24d9d37225c87ef8b09c4,young
337.2999999523163,shortestpath_phase,GW/barrel.jpg,50.0,GW/paint.jpg,GW/dustpan.jpg,0.0,GW/paint.jpg,Three Edge Diff,Three Edge Six Edge,67f24d9d37225c87ef8b09c4,young
65.10000002384186,shortestpath_phase,GW/hat.jpg,50.0,GW/dustpan.jpg,GW/gong.jpg,0.0,GW/dustpan.jpg,One Edge Diff,Three Edge Four Edge,67f24d9d37225c87ef8b09c4,young
222.10000002384183,shortestpath_phase,GW/teeth.jpg,49.0,GW/barrel.jpg,GW/camera.jpg,0.0,GW/camera.jpg,One Edge Diff,Two Edge Three Edge,67f24d9d37225c87ef8b09c4,young
243.5,shortestpath_phase,GW/globe.jpg,50.0,GW/paint.jpg,GW/jukebox.jpg,0.0,GW/paint.jpg,One Edge Diff,Three Edge Four Edge,67f24d9d37225c87ef8b09c4,young
279.60000002384186,shortestpath_phase,GW/dustpan.jpg,49.0,GW/globe.jpg,GW/teeth.jpg,0.0,GW/teeth.jpg,Four Edge Diff,Two Edge Six Edge,67f24d9d37225c87ef8b09c4,young
230.30000007152557,shortestpath_phase,GW/basket.jpg,50.0,GW/hat.jpg,GW/globe.jpg,0.0,GW/hat.jpg,Three Edge Diff,Three Edge Six Edge,67f24d9d37225c87ef8b09c4,young
1457.2000000476835,shortestpath_phase,GW/snail.jpg,49.0,GW/basket.jpg,GW/gong.jpg,0.0,GW/gong.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1442.7999999523165,shortestpath_phase,GW/basket.jpg,49.0,GW/paint.jpg,GW/camera.jpg,0.0,GW/camera.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1235.0,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/gong.jpg,GW/barrel.jpg,0.0,GW/gong.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1054.6999999284744,shortestpath_phase,GW/paint.jpg,49.0,GW/soldier.jpg,GW/camera.jpg,0.0,GW/camera.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1516.1999999284744,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/snail.jpg,GW/dustpan.jpg,1.0,GW/dustpan.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1353.600000023842,shortestpath_phase,GW/jukebox.jpg,49.0,GW/barrel.jpg,GW/globe.jpg,0.0,GW/globe.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1097.2999999523165,shortestpath_phase,GW/paint.jpg,50.0,GW/teeth.jpg,GW/basket.jpg,0.0,GW/teeth.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1293.0,shortestpath_phase,GW/snail.jpg,50.0,GW/globe.jpg,GW/basket.jpg,0.0,GW/globe.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
817.5,shortestpath_phase,GW/paint.jpg,49.0,GW/wheelchair.jpg,GW/camera.jpg,0.0,GW/camera.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1485.100000023842,shortestpath_phase,GW/dustpan.jpg,49.0,GW/jukebox.jpg,GW/gong.jpg,1.0,GW/jukebox.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
1477.2999999523165,shortestpath_phase,GW/basket.jpg,49.0,GW/soldier.jpg,GW/barrel.jpg,1.0,GW/soldier.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
895.6000000238419,shortestpath_phase,GW/paint.jpg,50.0,GW/jukebox.jpg,GW/basket.jpg,0.0,GW/jukebox.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1496.6999999284744,shortestpath_phase,GW/basket.jpg,50.0,GW/gong.jpg,GW/snail.jpg,0.0,GW/gong.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1223.100000023842,shortestpath_phase,GW/camera.jpg,49.0,GW/teeth.jpg,GW/basket.jpg,1.0,GW/teeth.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1588.1999999284744,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/barrel.jpg,GW/snail.jpg,0.0,GW/snail.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
2284.599999904633,shortestpath_phase,GW/barrel.jpg,50.0,GW/jukebox.jpg,GW/hat.jpg,1.0,GW/hat.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
813.0,shortestpath_phase,GW/paint.jpg,49.0,GW/camera.jpg,GW/hat.jpg,1.0,GW/camera.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
2333.600000023842,shortestpath_phase,GW/basket.jpg,49.0,GW/hat.jpg,GW/paint.jpg,1.0,GW/hat.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1403.7000000476835,shortestpath_phase,GW/barrel.jpg,49.0,GW/hat.jpg,GW/gong.jpg,0.0,GW/gong.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1428.399999976158,shortestpath_phase,GW/basket.jpg,50.0,GW/camera.jpg,GW/soldier.jpg,1.0,GW/soldier.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
977.100000023842,shortestpath_phase,GW/barrel.jpg,49.0,GW/teeth.jpg,GW/gong.jpg,0.0,GW/gong.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
1448.100000023842,shortestpath_phase,GW/camera.jpg,50.0,GW/teeth.jpg,GW/dustpan.jpg,0.0,GW/teeth.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
1393.399999976158,shortestpath_phase,GW/paint.jpg,50.0,GW/gong.jpg,GW/wheelchair.jpg,0.0,GW/gong.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
2546.600000023842,shortestpath_phase,GW/basket.jpg,50.0,GW/teeth.jpg,GW/barrel.jpg,0.0,GW/teeth.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1122.5,shortestpath_phase,GW/gong.jpg,50.0,GW/wheelchair.jpg,GW/dustpan.jpg,1.0,GW/dustpan.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
946.8000000715256,shortestpath_phase,GW/basket.jpg,49.0,GW/barrel.jpg,GW/camera.jpg,0.0,GW/camera.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1626.2999999523165,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/snail.jpg,GW/camera.jpg,0.0,GW/snail.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
901.2999999523164,shortestpath_phase,GW/camera.jpg,50.0,GW/teeth.jpg,GW/wheelchair.jpg,0.0,GW/teeth.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
2070.600000023842,shortestpath_phase,GW/basket.jpg,49.0,GW/camera.jpg,GW/dustpan.jpg,0.0,GW/dustpan.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1106.0,shortestpath_phase,GW/hat.jpg,50.0,GW/paint.jpg,GW/camera.jpg,1.0,GW/camera.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
971.8000000715256,shortestpath_phase,GW/basket.jpg,49.0,GW/paint.jpg,GW/teeth.jpg,0.0,GW/teeth.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1009.399999976158,shortestpath_phase,GW/camera.jpg,50.0,GW/basket.jpg,GW/hat.jpg,1.0,GW/hat.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1559.7000000476835,shortestpath_phase,GW/barrel.jpg,50.0,GW/dustpan.jpg,GW/wheelchair.jpg,0.0,GW/dustpan.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1944.2999999523165,shortestpath_phase,GW/gong.jpg,50.0,GW/basket.jpg,GW/hat.jpg,1.0,GW/hat.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1236.0,shortestpath_phase,GW/camera.jpg,49.0,GW/wheelchair.jpg,GW/globe.jpg,0.0,GW/globe.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1502.399999976158,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/barrel.jpg,GW/paint.jpg,0.0,GW/paint.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1226.5,shortestpath_phase,GW/soldier.jpg,49.0,GW/barrel.jpg,GW/globe.jpg,0.0,GW/globe.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1704.7000000476835,shortestpath_phase,GW/jukebox.jpg,49.0,GW/camera.jpg,GW/barrel.jpg,1.0,GW/camera.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1568.7000000476835,shortestpath_phase,GW/paint.jpg,50.0,GW/globe.jpg,GW/teeth.jpg,1.0,GW/teeth.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
874.9000000953674,shortestpath_phase,GW/camera.jpg,49.0,GW/jukebox.jpg,GW/hat.jpg,0.0,GW/hat.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
945.899999976158,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/globe.jpg,GW/snail.jpg,0.0,GW/globe.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
976.7999999523164,shortestpath_phase,GW/jukebox.jpg,49.0,GW/teeth.jpg,GW/barrel.jpg,1.0,GW/teeth.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1478.7000000476835,shortestpath_phase,GW/barrel.jpg,50.0,GW/gong.jpg,GW/basket.jpg,0.0,GW/gong.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1777.1999999284744,shortestpath_phase,GW/globe.jpg,50.0,GW/soldier.jpg,GW/barrel.jpg,0.0,GW/soldier.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
745.0,shortestpath_phase,GW/barrel.jpg,50.0,GW/wheelchair.jpg,GW/hat.jpg,1.0,GW/hat.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1148.1999999284744,shortestpath_phase,GW/basket.jpg,49.0,GW/barrel.jpg,GW/gong.jpg,0.0,GW/gong.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
678.1999999284744,shortestpath_phase,GW/barrel.jpg,49.0,GW/basket.jpg,GW/jukebox.jpg,0.0,GW/jukebox.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1440.600000023842,shortestpath_phase,GW/paint.jpg,50.0,GW/jukebox.jpg,GW/hat.jpg,1.0,GW/hat.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1647.600000023842,shortestpath_phase,GW/jukebox.jpg,49.0,GW/paint.jpg,GW/gong.jpg,0.0,GW/gong.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1466.6999999284744,shortestpath_phase,GW/barrel.jpg,50.0,GW/jukebox.jpg,GW/paint.jpg,1.0,GW/paint.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1495.5,shortestpath_phase,GW/basket.jpg,50.0,GW/barrel.jpg,GW/snail.jpg,1.0,GW/snail.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1037.899999976158,shortestpath_phase,GW/paint.jpg,49.0,GW/dustpan.jpg,GW/soldier.jpg,1.0,GW/dustpan.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1025.0,shortestpath_phase,GW/barrel.jpg,49.0,GW/snail.jpg,GW/soldier.jpg,1.0,GW/snail.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
2027.5,shortestpath_phase,GW/basket.jpg,50.0,GW/gong.jpg,GW/globe.jpg,1.0,GW/globe.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1405.5999999046326,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/hat.jpg,GW/camera.jpg,0.0,GW/hat.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1665.5,shortestpath_phase,GW/camera.jpg,50.0,GW/globe.jpg,GW/jukebox.jpg,0.0,GW/globe.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
845.6999999284744,shortestpath_phase,GW/jukebox.jpg,49.0,GW/barrel.jpg,GW/wheelchair.jpg,0.0,GW/wheelchair.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
860.2000000476837,shortestpath_phase,GW/barrel.jpg,49.0,GW/paint.jpg,GW/snail.jpg,0.0,GW/snail.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
686.1000000238419,shortestpath_phase,GW/jukebox.jpg,49.0,GW/paint.jpg,GW/wheelchair.jpg,0.0,GW/wheelchair.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1166.5,shortestpath_phase,GW/basket.jpg,50.0,GW/gong.jpg,GW/hat.jpg,1.0,GW/hat.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
896.7999999523163,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/camera.jpg,GW/barrel.jpg,1.0,GW/camera.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1532.100000023842,shortestpath_phase,GW/jukebox.jpg,49.0,GW/camera.jpg,GW/gong.jpg,0.0,GW/gong.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1278.899999976158,shortestpath_phase,GW/barrel.jpg,49.0,GW/dustpan.jpg,GW/basket.jpg,1.0,GW/dustpan.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1034.2000000476835,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/camera.jpg,GW/jukebox.jpg,0.0,GW/jukebox.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
635.3999999761581,shortestpath_phase,GW/paint.jpg,49.0,GW/dustpan.jpg,GW/wheelchair.jpg,1.0,GW/dustpan.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
765.0,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/paint.jpg,GW/hat.jpg,0.0,GW/hat.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1413.2000000476835,shortestpath_phase,GW/paint.jpg,50.0,GW/wheelchair.jpg,GW/soldier.jpg,1.0,GW/soldier.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
672.1999999284744,shortestpath_phase,GW/snail.jpg,49.0,GW/wheelchair.jpg,GW/basket.jpg,1.0,GW/wheelchair.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1255.0,shortestpath_phase,GW/basket.jpg,50.0,GW/gong.jpg,GW/paint.jpg,0.0,GW/gong.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1867.5,shortestpath_phase,GW/snail.jpg,49.0,GW/barrel.jpg,GW/basket.jpg,1.0,GW/barrel.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1267.4000000953674,shortestpath_phase,GW/camera.jpg,50.0,GW/paint.jpg,GW/jukebox.jpg,0.0,GW/paint.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
655.3000000715256,shortestpath_phase,GW/barrel.jpg,49.0,GW/wheelchair.jpg,GW/gong.jpg,0.0,GW/gong.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1513.0999999046326,shortestpath_phase,GW/basket.jpg,50.0,GW/soldier.jpg,GW/paint.jpg,0.0,GW/soldier.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
2497.399999976158,shortestpath_phase,GW/barrel.jpg,49.0,GW/jukebox.jpg,GW/snail.jpg,0.0,GW/snail.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1361.7000000476835,shortestpath_phase,GW/basket.jpg,49.0,GW/camera.jpg,GW/teeth.jpg,0.0,GW/teeth.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1430.0,shortestpath_phase,GW/dustpan.jpg,50.0,GW/barrel.jpg,GW/snail.jpg,1.0,GW/snail.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1531.0,shortestpath_phase,GW/jukebox.jpg,49.0,GW/teeth.jpg,GW/paint.jpg,1.0,GW/teeth.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
2007.899999976158,shortestpath_phase,GW/soldier.jpg,50.0,GW/snail.jpg,GW/barrel.jpg,0.0,GW/snail.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
869.1999999284744,shortestpath_phase,GW/paint.jpg,49.0,GW/hat.jpg,GW/basket.jpg,1.0,GW/hat.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1129.3000000715256,shortestpath_phase,GW/barrel.jpg,50.0,GW/soldier.jpg,GW/basket.jpg,0.0,GW/soldier.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
865.9000000953674,shortestpath_phase,GW/paint.jpg,50.0,GW/camera.jpg,GW/basket.jpg,0.0,GW/camera.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
694.2000000476837,shortestpath_phase,GW/jukebox.jpg,49.0,GW/gong.jpg,GW/wheelchair.jpg,0.0,GW/wheelchair.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
1050.5,shortestpath_phase,GW/paint.jpg,50.0,GW/dustpan.jpg,GW/hat.jpg,0.0,GW/dustpan.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
819.2000000476837,shortestpath_phase,GW/barrel.jpg,50.0,GW/wheelchair.jpg,GW/soldier.jpg,1.0,GW/soldier.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1158.100000023842,shortestpath_phase,GW/dustpan.jpg,50.0,GW/basket.jpg,GW/globe.jpg,1.0,GW/globe.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
2496.2000000476837,shortestpath_phase,GW/paint.jpg,49.0,GW/basket.jpg,GW/soldier.jpg,0.0,GW/soldier.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
728.0,shortestpath_phase,GW/barrel.jpg,49.0,GW/hat.jpg,GW/basket.jpg,1.0,GW/hat.jpg,Two Edge Diff,Four Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1169.5,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/jukebox.jpg,GW/teeth.jpg,0.0,GW/jukebox.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
973.100000023842,shortestpath_phase,GW/barrel.jpg,49.0,GW/hat.jpg,GW/globe.jpg,0.0,GW/globe.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
911.899999976158,shortestpath_phase,GW/paint.jpg,49.0,GW/basket.jpg,GW/wheelchair.jpg,0.0,GW/wheelchair.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1294.1999999284744,shortestpath_phase,GW/gong.jpg,50.0,GW/teeth.jpg,GW/dustpan.jpg,0.0,GW/teeth.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
1499.7999999523165,shortestpath_phase,GW/paint.jpg,49.0,GW/jukebox.jpg,GW/barrel.jpg,0.0,GW/barrel.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
850.8000000715256,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/barrel.jpg,GW/hat.jpg,0.0,GW/hat.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1192.0,shortestpath_phase,GW/paint.jpg,49.0,GW/soldier.jpg,GW/globe.jpg,0.0,GW/globe.jpg,One Edge Diff,Three Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
772.8999999761581,shortestpath_phase,GW/basket.jpg,49.0,GW/paint.jpg,GW/snail.jpg,0.0,GW/snail.jpg,One Edge Diff,Five Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1252.399999976158,shortestpath_phase,GW/teeth.jpg,50.0,GW/soldier.jpg,GW/basket.jpg,0.0,GW/soldier.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
857.6000000238419,shortestpath_phase,GW/snail.jpg,49.0,GW/basket.jpg,GW/globe.jpg,0.0,GW/globe.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1370.3000000715256,shortestpath_phase,GW/jukebox.jpg,50.0,GW/wheelchair.jpg,GW/camera.jpg,0.0,GW/wheelchair.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
900.899999976158,shortestpath_phase,GW/barrel.jpg,49.0,GW/snail.jpg,GW/wheelchair.jpg,1.0,GW/snail.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
629.5999999046326,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/barrel.jpg,GW/jukebox.jpg,0.0,GW/jukebox.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1687.6999999284744,shortestpath_phase,GW/hat.jpg,49.0,GW/basket.jpg,GW/camera.jpg,1.0,GW/basket.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
774.6999999284744,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/camera.jpg,GW/dustpan.jpg,0.0,GW/dustpan.jpg,Three Edge Diff,Two Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
924.600000023842,shortestpath_phase,GW/paint.jpg,50.0,GW/teeth.jpg,GW/soldier.jpg,0.0,GW/teeth.jpg,Two Edge Diff,Two Edge Four Edge,63c3118da7ffa9c9fa88a10e,old
1701.899999976158,shortestpath_phase,GW/camera.jpg,49.0,GW/globe.jpg,GW/basket.jpg,1.0,GW/globe.jpg,Three Edge Diff,Three Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
760.1000000238419,shortestpath_phase,GW/basket.jpg,49.0,GW/hat.jpg,GW/barrel.jpg,1.0,GW/hat.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
1421.3000000715256,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/dustpan.jpg,GW/globe.jpg,1.0,GW/dustpan.jpg,One Edge Diff,Two Edge Three Edge,63c3118da7ffa9c9fa88a10e,old
1466.7999999523165,shortestpath_phase,GW/barrel.jpg,50.0,GW/soldier.jpg,GW/paint.jpg,1.0,GW/paint.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1567.9000000953674,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/gong.jpg,GW/paint.jpg,0.0,GW/gong.jpg,One Edge Diff,Four Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
1362.0,shortestpath_phase,GW/barrel.jpg,50.0,GW/basket.jpg,GW/snail.jpg,1.0,GW/snail.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
927.100000023842,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/dustpan.jpg,GW/barrel.jpg,0.0,GW/dustpan.jpg,Four Edge Diff,Two Edge Six Edge,63c3118da7ffa9c9fa88a10e,old
904.3000000715256,shortestpath_phase,GW/basket.jpg,49.0,GW/globe.jpg,GW/camera.jpg,1.0,GW/globe.jpg,Two Edge Diff,Three Edge Five Edge,63c3118da7ffa9c9fa88a10e,old
