"rt","responses","trial_type","time_elapsed","sequence","stimulus","cities","city_images","button_pressed","response","key_press","stimulus_left","stimulus_right","accuracy","cumulative_accuracy","stimulus_down_left","stimulus_down_mid","stimulus_down_right","stimulus_correct","stimulus_short","stimulus_far","weighted_accuracy","missedtrial","condition","specific_pairs","imgL_ID","imgR_ID","linedress","linedressed","linedressed_detor","detour_trial","testedstates","currentstate","otherstate","problems","smooth","distraction","strategies","easier","similar","comments"
"1226.7000000011176","","rt_thecrossant_black","979638","","black_plus_sign","","","","","50","","","1","0.98","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","979741","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","982753","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","983339","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","983843","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1356.699999999255","","rt_thecrossant_black","985264","","black_plus_sign","","","","","50","","","1","0.9801980198019802","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","985367","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","988384","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","989454","","blue","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","989957","","blue","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1019.0999999996275","","rt_thecrossant_black","990895","","black_plus_sign","","","","","49","","","1","0.9803921568627451","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","990999","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","994011","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","995070","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","995574","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1756.7999999988824","","rt_thecrossant_black","996523","","black_plus_sign","","","","","50","","","1","0.9805825242718447","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","996627","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","999643","","black_plus_sign","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1000734","","yellow","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1001237","","yellow","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1858.4000000003725","","rt_thecrossant_black","1002154","","black_plus_sign","","","","","50","","","1","0.9807692307692307","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1002258","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1005276","","black_plus_sign","","","","","null","US_Cities_List/racine.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1005687","","blue","","","","","null","US_Cities_List/racine.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1006191","","blue","","","","","null","US_Cities_List/racine.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1384.0999999996275","","rt_thecrossant_black","1007785","","black_plus_sign","","","","","49","","","1","0.9809523809523809","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1007890","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1010903","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1011539","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1012043","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1454.7999999988824","","rt_thecrossant_black","1013414","","black_plus_sign","","","","","50","","","1","0.9811320754716981","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1013516","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1016530","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1017222","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1017726","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1244.0999999996275","","rt_thecrossant_black","1019041","","black_plus_sign","","","","","50","","","1","0.9813084112149533","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1019145","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1022157","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1022656","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1023160","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1073.6000000014901","","rt_thecrossant_black","1024669","","black_plus_sign","","","","","50","","","1","0.9814814814814815","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1024773","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1027787","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1028322","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1028825","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"798.6999999992549","","rt_thecrossant_black","1030298","","black_plus_sign","","","","","50","","","1","0.981651376146789","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1030402","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1033416","","black_plus_sign","","","","","null","US_Cities_List/hanover.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1033880","","blue","","","","","null","US_Cities_List/hanover.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1034384","","blue","","","","","null","US_Cities_List/hanover.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1108.6000000014901","","rt_thecrossant_black","1035927","","black_plus_sign","","","","","49","","","1","0.9818181818181818","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1036031","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1039048","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1039833","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1040337","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/racine.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"877.4000000003725","","rt_thecrossant_black","1041560","","black_plus_sign","","","","","50","","","1","0.9819819819819819","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1041664","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1044680","","black_plus_sign","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1045294","","blue","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1045797","","blue","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1312.800000000745","","rt_thecrossant_black","1047191","","black_plus_sign","","","","","49","","","1","0.9821428571428571","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1047296","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1050305","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1051125","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1051628","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1302.2999999988824","","rt_thecrossant_black","1052818","","black_plus_sign","","","","","49","","","1","0.9823008849557522","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1052921","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1055939","","black_plus_sign","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1056386","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1056890","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1678.7999999988824","","rt_thecrossant_black","1058450","","black_plus_sign","","","","","49","","","1","0.9824561403508771","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1058554","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1061570","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1062265","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1062769","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1387","","rt_thecrossant_black","1064081","","black_plus_sign","","","","","50","","","1","0.9826086956521739","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1064184","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1067194","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1068137","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1068641","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1380.7999999988824","","rt_thecrossant_black","1069706","","black_plus_sign","","","","","49","","","1","0.9827586206896551","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1069811","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1072827","","black_plus_sign","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1073875","","yellow","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1074378","","yellow","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1385.4000000003725","","rt_thecrossant_black","1075339","","black_plus_sign","","","","","50","","","1","0.9829059829059829","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1075443","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1078456","","black_plus_sign","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1079452","","yellow","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1079956","","yellow","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1833.8999999985099","","rt_thecrossant_black","1080968","","black_plus_sign","","","","","50","","","1","0.9830508474576272","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1081072","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1084089","","black_plus_sign","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1084777","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1085280","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1248.9000000003725","","rt_thecrossant_black","1086601","","black_plus_sign","","","","","49","","","1","0.9831932773109243","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1086704","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1089716","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1090802","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1091305","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"925.0999999996275","","rt_thecrossant_black","1092228","","black_plus_sign","","","","","49","","","1","0.9833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1092331","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1095352","","black_plus_sign","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1095758","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1096262","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/cornwall.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2219.5999999996275","","rt_thecrossant_black","1097863","","black_plus_sign","","","","","49","","","1","0.9834710743801653","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1097966","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1100981","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1101482","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1101985","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"955.5","","rt_thecrossant_black","1103492","","black_plus_sign","","","","","49","","","1","0.9836065573770492","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1103596","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1106616","","black_plus_sign","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1107226","","yellow","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1107729","","yellow","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"777.7000000011176","","rt_thecrossant_black","1109127","","black_plus_sign","","","","","50","","","1","0.983739837398374","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1109230","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1112245","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1112801","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1113304","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/hanover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1079.4000000003725","","rt_thecrossant_black","1114757","","black_plus_sign","","","","","50","","","1","0.9838709677419355","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1114860","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","1117879","","black_plus_sign","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","1118723","","blue","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","1119226","","blue","","","","","null","US_Cities_List/cornwall.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1103.1000000014901","","rt_thecrossant_black","1120390","","black_plus_sign","","","","","49","","","1","0.984","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","1120494","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_break","1180499","","learn_break","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9334.700000001118","","intro_1","1189837","","instruct","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8643.799999998882","","intro_2","1198485","","instruct","","","1","Next","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2635","","directmemory_phase","1201137","","../static/images/US_Cities_List/hotsprings.png","","","","","49","","","1","1","../static/images/US_Cities_List/huntsville.png","../static/images/US_Cities_List/peoria.png","../static/images/US_Cities_List/racine.png","../static/images/US_Cities_List/huntsville.png","../static/images/US_Cities_List/racine.png","../static/images/US_Cities_List/peoria.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1202142","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3168.300000000745","","directmemory_phase","1205328","","../static/images/US_Cities_List/leesburg.png","","","","","51","","","1","1","../static/images/US_Cities_List/westpalmbeach.png","../static/images/US_Cities_List/hotsprings.png","../static/images/US_Cities_List/boulder.png","../static/images/US_Cities_List/boulder.png","../static/images/US_Cities_List/hotsprings.png","../static/images/US_Cities_List/westpalmbeach.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1206334","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1559.5999999996275","","directmemory_phase","1207913","","../static/images/US_Cities_List/carmel.png","","","","","51","","","1","1","../static/images/US_Cities_List/newhope.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/racine.png","../static/images/US_Cities_List/racine.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/newhope.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1208918","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1807.5999999996275","","directmemory_phase","1210745","","../static/images/US_Cities_List/boulder.png","","","","","51","","","1","1","../static/images/US_Cities_List/carmel.png","../static/images/US_Cities_List/cornwall.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/cornwall.png","../static/images/US_Cities_List/carmel.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1211751","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1580.800000000745","","directmemory_phase","1213353","","../static/images/US_Cities_List/hotsprings.png","","","","","50","","","1","1","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/hanover.png","../static/images/US_Cities_List/peoria.png","../static/images/US_Cities_List/hanover.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/peoria.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1214358","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2416.2999999988824","","directmemory_phase","1216792","","../static/images/US_Cities_List/newhope.png","","","","","51","","","1","1","../static/images/US_Cities_List/hanover.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/boulder.png","../static/images/US_Cities_List/boulder.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/hanover.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1217797","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1196.2000000011176","","directmemory_phase","1219009","","../static/images/US_Cities_List/hanover.png","","","","","49","","","1","1","../static/images/US_Cities_List/hotsprings.png","../static/images/US_Cities_List/boulder.png","../static/images/US_Cities_List/carmel.png","../static/images/US_Cities_List/hotsprings.png","../static/images/US_Cities_List/carmel.png","../static/images/US_Cities_List/boulder.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1220014","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3171","","directmemory_phase","1223201","","../static/images/US_Cities_List/peoria.png","","","","","51","","","1","1","../static/images/US_Cities_List/huntsville.png","../static/images/US_Cities_List/westpalmbeach.png","../static/images/US_Cities_List/newhope.png","../static/images/US_Cities_List/newhope.png","../static/images/US_Cities_List/westpalmbeach.png","../static/images/US_Cities_List/huntsville.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1224207","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1294.4000000003725","","directmemory_phase","1225521","","../static/images/US_Cities_List/carmel.png","","","","","51","","","1","1","../static/images/US_Cities_List/cornwall.png","../static/images/US_Cities_List/hanover.png","../static/images/US_Cities_List/hotsprings.png","../static/images/US_Cities_List/hotsprings.png","../static/images/US_Cities_List/hanover.png","../static/images/US_Cities_List/cornwall.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1226526","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3071.0999999996275","","directmemory_phase","1229617","","../static/images/US_Cities_List/westpalmbeach.png","","","","","49","","","1","1","../static/images/US_Cities_List/newhope.png","../static/images/US_Cities_List/shreveport.png","../static/images/US_Cities_List/peoria.png","../static/images/US_Cities_List/newhope.png","../static/images/US_Cities_List/peoria.png","../static/images/US_Cities_List/shreveport.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1230623","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3981.5999999996275","","directmemory_phase","1234625","","../static/images/US_Cities_List/peoria.png","","","","","51","","","1","1","../static/images/US_Cities_List/shreveport.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/cornwall.png","../static/images/US_Cities_List/cornwall.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/shreveport.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1235629","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2001.2000000011176","","directmemory_phase","1237649","","../static/images/US_Cities_List/shreveport.png","","","","","51","","","1","1","../static/images/US_Cities_List/peoria.png","../static/images/US_Cities_List/newhope.png","../static/images/US_Cities_List/huntsville.png","../static/images/US_Cities_List/huntsville.png","../static/images/US_Cities_List/newhope.png","../static/images/US_Cities_List/peoria.png","1","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1238654","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1789.300000000745","","directmemory_phase","1240465","","../static/images/US_Cities_List/newhope.png","","","","","49","","","1","1","../static/images/US_Cities_List/peoria.png","../static/images/US_Cities_List/hotsprings.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/peoria.png","../static/images/US_Cities_List/leesburg.png","../static/images/US_Cities_List/hotsprings.png","1","","","","","","","","","","","","","","","","","","",""
